age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,note_evaluation_variation,satisfaction_moyenne,evaluation_satisfaction,ratio_satisfaction_anciennete,risque_burnout,salaire_moyen_poste,salaire_moyen_poste_departement,ratio_salaire_moyen_poste_departement,non_satisfait_sous_paye,mobilite_interne,stagnation_ratio,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale
28,5253,1,7,7,5,2,3,4,4,3,0,16,0,1,9,4,1,0,0,3.25,0,0.40625,0,6924.2791411042945,6924.2791411042945,0.7586349268932338,0,2,0.625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,10965,8,26,5,2,2,2,3,3,3,0,24,0,2,7,3,1,0,2,2.75,1,0.4583333333333333,0,7528.763358778626,7528.763358778626,1.4564144836900315,0,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,4936,4,18,7,7,3,3,4,3,2,0,11,1,2,14,2,1,0,0,3.0,0,0.375,0,6924.2791411042945,6924.2791411042945,0.7128539880344569,0,0,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,2543,4,6,2,2,4,3,3,2,3,0,13,1,3,2,3,1,2,0,3.0,0,1.0,0,3239.972602739726,3239.972602739726,0.7848831801385096,0,0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,5304,8,9,5,2,1,4,4,2,2,1,13,0,3,19,3,0,0,-1,2.25,0,0.375,1,6924.2791411042945,6924.2791411042945,0.7660003145329739,1,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,16659,2,30,5,4,3,3,4,3,3,1,13,0,2,2,3,1,1,0,3.25,0,0.5416666666666666,0,17181.676470588234,17130.333333333332,0.9724854546515928,0,1,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,4260,1,5,5,2,4,3,3,4,4,1,12,1,2,10,4,1,0,0,3.75,0,0.625,0,6924.2791411042945,6924.2791411042945,0.6152264969665289,0,3,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2476,1,1,1,0,3,3,2,1,3,0,18,1,3,2,1,1,0,0,2.25,0,1.125,0,2626.0,2626.0,0.9428789032749428,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,3102,0,7,6,4,3,3,1,3,3,0,22,0,2,3,1,2,0,1,2.5,1,0.35714285714285715,0,3239.972602739726,3239.972602739726,0.9574155032597942,0,2,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,2244,1,2,2,1,1,3,2,4,3,0,13,1,1,11,3,1,1,0,2.5,0,0.8333333333333334,0,3239.972602739726,3239.972602739726,0.6925984491666596,0,1,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,7596,1,10,10,9,2,2,3,2,3,0,13,2,2,2,2,1,9,1,2.5,1,0.22727272727272727,0,6924.2791411042945,6924.2791411042945,1.0970095002248246,0,1,0.8181818181818182,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,2285,9,3,1,0,3,3,4,3,3,1,23,0,4,4,3,2,0,1,3.25,1,1.625,0,3239.972602739726,3239.972602739726,0.7052528771594551,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,3034,1,18,18,7,4,3,1,3,2,0,12,1,2,14,3,1,12,0,2.5,0,0.13157894736842105,0,3237.169884169884,3237.169884169884,0.9372384238580104,0,11,0.3684210526315789,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,5715,7,8,5,4,4,3,2,3,3,0,12,2,5,2,2,1,1,0,3.0,0,0.5,0,6924.2791411042945,6924.2791411042945,0.8253566737473503,0,1,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,2576,3,8,5,2,2,3,1,2,3,0,16,1,5,1,4,1,1,0,2.0,0,0.3333333333333333,0,3237.169884169884,3237.169884169884,0.7957568160376515,1,3,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,4197,2,18,1,0,3,3,2,4,2,1,12,0,2,10,4,1,0,0,2.75,0,1.375,0,7295.137931034483,7295.137931034483,0.5753146876285102,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43,14336,1,25,25,10,1,2,2,3,3,0,11,1,3,12,3,1,3,1,2.25,0,0.08653846153846154,0,16033.55,16033.55,0.8941251313651687,1,15,0.38461538461538464,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,3448,6,20,1,0,2,2,3,2,3,0,22,1,3,2,3,1,0,2,2.5,1,1.25,0,3237.169884169884,3237.169884169884,1.0651279121497759,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,19406,4,24,4,2,1,3,1,3,2,0,11,1,4,5,2,1,1,0,1.75,0,0.35,0,16033.55,16033.55,1.210337074447019,0,2,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,6538,9,6,3,2,3,3,3,1,3,0,15,1,3,4,4,0,1,0,2.5,0,0.625,0,6924.2791411042945,6924.2791411042945,0.9442138115415881,0,1,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,4306,1,13,13,10,2,3,1,2,1,0,12,1,5,7,2,1,3,0,1.5,0,0.10714285714285714,0,7295.137931034483,7295.137931034483,0.590256146039639,1,3,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43,2258,7,8,3,2,4,3,4,1,3,0,20,1,1,21,3,2,1,1,3.0,1,0.75,0,3237.169884169884,3237.169884169884,0.6975228612628172,0,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,4522,4,8,5,2,3,3,3,4,3,1,14,0,3,8,4,1,0,0,3.25,0,0.5416666666666666,0,7528.763358778626,7528.763358778626,0.6006298490876719,0,3,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,4487,1,5,5,4,2,2,4,2,3,1,11,0,3,4,2,1,1,1,2.75,1,0.4583333333333333,0,6924.2791411042945,6924.2791411042945,0.6480096929316467,0,1,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,4449,3,15,13,11,2,3,3,1,3,1,15,2,2,25,5,0,10,0,2.25,0,0.16071428571428573,1,3239.972602739726,3239.972602739726,1.373159759510904,0,2,0.7857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,2218,1,4,4,2,4,2,1,3,3,0,12,1,3,1,2,1,3,1,2.75,1,0.55,0,3237.169884169884,3237.169884169884,0.6851663889640959,0,2,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,19197,1,21,21,8,2,3,3,3,3,1,14,1,3,1,1,2,1,0,2.75,0,0.125,0,17181.676470588234,17130.333333333332,1.1206436924753362,0,13,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,13212,9,36,7,7,3,4,1,4,2,0,11,3,0,6,3,2,7,-1,2.5,0,0.3125,0,6924.2791411042945,6924.2791411042945,1.90806865678915,0,0,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,6577,0,6,5,4,2,3,3,2,3,0,11,0,6,12,3,1,4,0,2.5,0,0.4166666666666667,0,6924.2791411042945,6924.2791411042945,0.949846166795507,0,1,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,8392,1,10,10,7,2,4,1,3,3,0,16,1,2,1,3,1,0,-1,2.25,0,0.20454545454545456,0,6924.2791411042945,6924.2791411042945,1.2119673151509647,0,3,0.6363636363636364,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,4558,1,10,10,0,3,3,1,4,3,0,12,1,2,17,2,1,1,0,2.75,0,0.25,0,3237.169884169884,3237.169884169884,1.4080200184392917,0,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,4031,5,6,2,2,1,3,1,3,3,0,13,1,5,3,3,1,0,0,2.0,0,0.6666666666666666,0,3237.169884169884,3237.169884169884,1.2452234959036386,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,7969,2,28,5,4,4,2,3,3,3,1,14,0,4,3,3,1,0,1,3.25,1,0.5416666666666666,0,7295.137931034483,7295.137931034483,1.0923713952136282,0,1,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45,2654,3,8,2,2,1,3,4,4,2,0,21,2,3,10,2,1,0,1,2.75,1,0.9166666666666666,0,3239.972602739726,3239.972602739726,0.8191427290946144,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,16555,2,31,5,2,4,3,4,4,1,0,13,0,2,4,2,1,1,0,3.25,0,0.5416666666666666,0,17181.676470588234,17130.333333333332,0.9664143527076726,0,3,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,4556,2,19,5,4,1,3,3,2,3,0,11,1,3,29,2,2,0,0,2.25,0,0.375,0,3239.972602739726,3239.972602739726,1.4061847301262484,0,1,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,6091,2,11,5,4,3,1,4,3,3,0,20,0,2,2,3,1,0,3,3.25,1,0.5416666666666666,0,7295.137931034483,7295.137931034483,0.8349396622218861,0,1,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60,19566,5,33,29,8,1,3,1,4,1,0,11,0,5,7,3,1,11,0,1.75,0,0.058333333333333334,0,17181.676470588234,17130.333333333332,1.1421844291802068,0,21,0.26666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,4810,2,19,10,7,3,3,3,3,2,0,14,1,5,18,3,1,0,0,2.75,0,0.25,0,7295.137931034483,7295.137931034483,0.659343256491097,0,3,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42,4523,0,7,6,5,4,2,4,4,4,0,11,3,4,28,4,2,0,1,4.0,1,0.5714285714285714,0,7528.763358778626,7528.763358778626,0.600762673025993,0,1,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,3202,1,6,5,3,1,3,2,2,3,1,16,0,4,1,1,1,1,0,2.0,0,0.3333333333333333,1,2626.0,2626.0,1.2193450114242192,0,2,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,2351,0,3,2,2,4,1,3,4,2,0,16,1,3,6,2,2,1,2,3.25,1,1.0833333333333333,0,2626.0,2626.0,0.8952779893373953,0,0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,1702,1,1,1,0,4,3,4,3,3,1,23,1,3,2,2,2,0,1,3.5,1,1.75,0,3237.169884169884,3237.169884169884,0.5257678963105912,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,18041,0,21,20,15,3,3,3,4,3,0,14,0,2,2,4,1,1,0,3.25,0,0.15476190476190477,0,17181.676470588234,16986.972972972973,1.0620491378130776,0,5,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,2886,1,3,3,2,1,3,4,2,1,0,22,2,3,23,3,1,0,1,2.0,0,0.5,0,3239.972602739726,3239.972602739726,0.8907482728587254,1,1,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,2097,4,9,5,3,3,3,4,3,1,0,15,1,3,3,3,0,1,0,2.75,0,0.4583333333333333,0,3237.169884169884,3237.169884169884,0.647788060260464,0,2,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,11935,1,10,10,2,2,2,3,3,3,0,18,0,2,3,4,1,0,1,2.75,1,0.25,0,16033.55,16033.55,0.7443766352429749,0,8,0.18181818181818182,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,2546,5,6,2,2,3,2,2,2,4,0,16,0,2,25,5,1,1,1,2.75,1,0.9166666666666666,0,3239.972602739726,3239.972602739726,0.7858091138940799,0,0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,2564,1,1,1,0,1,2,4,3,4,0,12,0,3,2,2,1,0,1,3.0,1,1.5,0,4235.75,4235.75,0.6053237325149029,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,8412,0,10,9,8,3,3,1,3,3,0,11,0,3,22,4,0,7,0,2.5,0,0.25,0,6924.2791411042945,6924.2791411042945,1.2148557024606668,0,1,0.8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57,14118,3,32,1,0,1,2,4,3,2,0,12,1,3,29,3,1,0,1,2.5,1,1.25,0,17181.676470588234,16986.972972972973,0.831107462316115,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,17046,0,28,27,10,2,2,3,2,3,0,15,1,2,29,4,1,15,1,2.5,1,0.08928571428571429,0,17181.676470588234,17130.333333333332,0.9950769590006033,0,17,0.35714285714285715,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,2564,0,12,11,7,3,3,4,3,2,0,14,0,2,2,3,0,6,0,3.0,0,0.25,0,3237.169884169884,3237.169884169884,0.7920498743480351,0,4,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,10266,4,22,18,13,3,2,1,4,4,0,19,0,5,28,3,2,13,1,3.0,1,0.15789473684210525,0,6924.2791411042945,6924.2791411042945,1.4826092060700433,0,5,0.6842105263157895,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,5070,5,20,5,0,1,3,4,3,3,0,13,3,2,2,2,1,0,0,2.75,0,0.4583333333333333,0,7295.137931034483,7295.137931034483,0.6949834325176428,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46,17861,6,26,3,2,1,3,3,3,1,0,13,0,2,2,3,1,0,0,2.0,0,0.5,0,16033.55,16033.55,1.1139766302534373,0,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,4230,0,6,5,4,4,1,3,3,3,0,15,0,2,22,3,1,4,2,3.25,1,0.5416666666666666,0,3237.169884169884,3237.169884169884,1.3066969455897772,0,1,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,3780,7,19,1,0,3,3,3,3,3,0,11,0,3,8,4,1,0,0,3.0,0,1.5,0,3237.169884169884,3237.169884169884,1.1676866322291626,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,2768,3,14,7,3,4,2,3,3,3,0,12,1,3,2,4,1,5,1,3.25,1,0.40625,0,3239.972602739726,3239.972602739726,0.8543282118062896,0,4,0.375,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,9071,2,15,3,2,3,2,4,3,3,1,19,1,3,10,3,1,1,1,3.25,1,0.8125,0,6924.2791411042945,6924.2791411042945,1.3100280643153481,0,1,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,10648,1,13,13,8,3,3,2,4,4,0,25,1,6,9,1,1,0,1,3.25,1,0.23214285714285715,0,7295.137931034483,7295.137931034483,1.459602285887152,0,5,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
33,13610,7,15,7,6,2,3,3,4,4,1,12,0,2,15,1,1,7,0,3.25,0,0.40625,0,17181.676470588234,17130.333333333332,0.7944970909303186,0,1,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,3408,7,8,4,3,1,1,4,1,3,0,13,3,2,10,1,1,1,2,2.25,0,0.45,0,3237.169884169884,3237.169884169884,1.0527714398510544,0,1,0.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,2983,0,4,3,2,4,3,2,1,3,0,14,0,3,7,1,1,1,0,2.5,0,0.625,0,2626.0,2626.0,1.135948210205636,0,1,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,7632,4,10,8,7,4,3,3,3,3,1,12,0,2,16,3,1,0,0,3.25,0,0.3611111111111111,0,7528.763358778626,7528.763358778626,1.0137122972660575,0,1,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,9824,3,12,1,0,1,3,3,1,3,0,12,0,2,20,3,2,0,0,2.0,0,1.0,0,7528.763358778626,7528.763358778626,1.304862370065743,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,9950,9,11,3,2,2,3,1,3,3,1,15,3,2,23,3,2,0,0,2.25,0,0.5625,1,4235.75,4235.75,2.349052706132326,0,1,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,2093,4,8,2,2,2,3,3,4,3,0,17,1,4,5,2,2,2,0,3.0,0,1.0,0,3237.169884169884,3237.169884169884,0.6465524130305919,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,9980,1,10,10,3,2,3,4,4,2,0,14,0,3,10,4,0,9,0,3.0,0,0.2727272727272727,0,6924.2791411042945,6924.2791411042945,1.4413052675413045,0,7,0.2727272727272727,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,3894,5,4,2,2,3,2,3,3,3,0,16,0,3,4,1,2,1,1,3.0,1,1.0,0,3237.169884169884,3237.169884169884,1.2029025782805183,0,0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,4051,2,14,9,7,2,3,4,1,3,0,14,1,2,2,5,1,6,0,2.5,0,0.25,0,6924.2791411042945,6924.2791411042945,0.5850428495801427,0,2,0.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,16835,3,37,10,9,1,3,2,4,3,0,23,0,2,18,5,1,7,1,2.5,1,0.22727272727272727,0,17181.676470588234,16986.972972972973,0.9910535577342255,0,1,0.8181818181818182,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,6230,7,16,14,3,4,3,4,4,3,0,14,0,3,10,2,0,1,0,3.75,0,0.25,0,6924.2791411042945,6924.2791411042945,0.8997326469721771,0,11,0.2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
